1459	552 528
1460	552 510
1461	553 533
1462	553 520
1463	553 541
1464	554 555
1465	555 554
1466	555 572
1467	555 571
1468	556 557
1469	556 558
1470	556 564
1471	556 572
1472	557 556
1473	557 597
1474	558 559
1475	558 560
1476	558 556
1477	558 565
1478	559 558
1479	560 561
1480	560 562
1481	560 558
1482	560 570
1483	561 560
1484	562 563
1485	562 324
1486	562 560
1487	562 568
1488	563 562
1489	564 556
1490	564 575
1491	565 558
1492	565 606
1493	566 567
1494	566 609
1495	567 566
1496	567 569
1497	567 573
1498	568 562
1499	568 612
1500	569 567
1501	569 570
1502	570 569
1503	570 560
1504	571 572
1505	571 555
1506	571 574
1507	572 571
1508	572 555
1509	572 556
1510	573 567
1511	574 571
1512	575 564
1513	575 576
1514	575 577
1515	575 587
1516	576 575
1517	576 589
1518	576 578
1519	576 596
1520	577 575
1521	578 579
1522	578 576
1523	578 595
1524	579 578
1525	579 588
1526	579 580
1527	579 592
1528	580 581
1529	580 583
1530	580 579
1531	581 580
1532	582 583
1533	582 586
1534	582 590
1535	582 591
1536	583 582
1537	583 584
1538	583 580
1539	584 585
1540	584 583
1541	585 584
1542	585 830
1543	586 582
1544	586 631
1545	587 575
1546	587 622
1547	588 579
1548	589 576
1549	589 632
1550	590 582
1551	590 868
1552	591 582
1553	591 594
1554	592 579
1555	592 593
1556	593 592
1557	593 628
1558	594 591
1559	594 628
1560	595 578
1561	596 576
1562	596 627
1563	597 557
1564	597 602
1565	597 606
1566	597 613
1567	598 491
1568	598 610
1569	598 376
1570	598 607
1571	599 492
1572	599 600
1573	599 602
1574	599 603
1575	600 599
1576	600 621
1577	601 362
1578	601 611
1579	601 612
1580	602 597
1581	602 599
1582	602 604
1583	602 616
1584	603 604
1585	603 607
1586	603 599
1587	603 502
1588	604 603
1589	604 605
1590	604 602
1591	604 615
1592	605 604
1593	605 606
1594	605 620
1595	606 565
1596	606 609
1597	606 597
1598	606 605
1599	607 608
1600	607 598
1601	607 603
1602	607 500
1603	608 607
1604	608 615
1605	608 614
1606	609 566
1607	609 612
1608	609 606
1609	609 618
1610	610 598
1611	610 384
1612	610 611
1613	611 601
1614	611 379
1615	611 614
1616	611 610
1617	612 601
1618	612 568
1619	612 378
1620	612 609
1621	613 597
1622	613 622
1623	614 611
1624	614 617
1625	614 608
1626	615 608
1627	615 620
1628	615 604
1629	616 602
1630	616 623
1631	617 614
1632	617 620
1633	617 618
1634	618 619
1635	618 609
1636	618 617
1637	619 618
1638	620 617
1639	620 615
1640	620 605
1641	621 600
1642	621 511
1643	621 625
1644	622 613
1645	622 587
1646	622 624
1647	623 616
1648	623 624
1649	623 625
1650	624 623
1651	624 622
1652	624 632
1653	625 626
1654	625 623
1655	625 621
1656	626 625
1657	626 629
1658	626 640
1659	627 628
1660	627 632
1661	627 596
1662	627 635
1663	628 627
1664	628 633
1665	628 593
1666	628 594
1667	629 630
1668	629 626
1669	629 635
1670	630 629
1671	630 919
1672	631 586
1673	631 917
1674	632 624
1675	632 636
1676	632 627
1677	632 589
1678	633 628
1679	633 919
1680	634 635
1681	635 634
1682	635 629
1683	635 627
1684	636 632
1685	637 638
1686	638 637
1687	638 924
1688	639 640
1689	639 927
1690	640 639
1691	640 626
1692	640 641
1693	641 640
1694	641 926
1695	642 643
1696	642 644
1697	642 646
1698	642 648
1699	643 642
1700	643 645
1701	643 650
1702	643 652
1703	644 645
1704	644 642
1705	644 653
1706	645 644
1707	645 643
1708	645 649
1709	645 651
1710	646 642
1711	646 652
1712	646 663
1713	647 428
1714	647 650
1715	647 666
1716	648 642
1717	648 654
1718	648 664
1719	649 645
1720	649 782
1721	650 643
1722	650 436
1723	650 647
1724	651 645
1725	651 783
1726	652 646
1727	652 643
1728	652 665
1729	653 644
1730	653 738
1731	654 648
1732	654 785
1733	655 656
1734	655 657
1735	655 658
1736	656 655
1737	657 655
1738	657 670
1739	657 660
1740	658 655
1741	658 659
1742	658 660
1743	659 658
1744	659 673
1745	660 658
1746	660 657
1747	660 662
1748	661 662
1749	661 674
1750	662 661
1751	662 667
1752	662 660
1753	663 646
1754	663 690
1755	664 648
1756	664 694
1757	665 652
1758	665 697
1759	666 647
1760	666 782
1761	667 668
1762	667 669
1763	667 662
1764	668 667
1765	668 765
1766	669 667
1767	669 671
1768	669 672
1769	670 657
1770	671 669
1771	671 748
1772	672 669
1773	672 718
1774	673 659
1775	673 703
1776	673 702
1777	674 661
1778	674 698
1779	674 699
1780	675 676
1781	675 679
1782	675 677
1783	675 692
1784	676 675
1785	677 678
1786	677 683
1787	677 675
1788	678 677
1789	678 680
1790	678 681
1791	679 675
1792	679 682
1793	679 681
1794	680 678
1795	680 721
1796	680 710
1797	681 678
1798	681 679
1799	682 679
1800	683 677
1801	683 716
1802	683 720
1803	684 685
1804	684 689
1805	684 687
1806	685 684
1807	685 705
1808	685 704
1809	686 687
1810	686 445
1811	686 690
1812	686 696
1813	687 686
1814	687 462
1815	687 684
1816	688 443
1817	688 706
1818	688 704
1819	689 684
1820	689 704
1821	689 463
1822	690 663
1823	690 686
1824	690 694
1825	690 697
1826	691 692
1827	691 698
1828	691 717
1829	692 691
1830	692 675
1831	693 694
1832	693 695
1833	694 693
1834	694 664
1835	694 690
1836	695 693
1837	695 696
1838	696 686
1839	696 695
1840	696 725
1841	697 690
1842	697 665
1843	697 460
1844	698 674
1845	698 691
1846	698 722
1847	699 700
1848	699 674
1849	699 702
1850	700 699
1851	701 702
1852	702 701
1853	702 699
1854	702 673
1855	703 673
1856	704 689
1857	704 685
1858	704 688
1859	705 685
1860	705 712
1861	705 714
1862	705 723
1863	706 688
1864	706 707
1865	706 714
1866	707 706
1867	707 713
1868	708 709
1869	709 708
1870	709 710
1871	709 711
1872	710 709
1873	710 716
1874	710 680
1875	711 709
1876	711 716
1877	711 724
1878	712 705
1879	712 715
1880	713 465
1881	713 707
1882	714 705
1883	714 706
1884	715 712
1885	715 724
1886	716 683
1887	716 710
1888	716 711
1889	717 691
1890	718 719
1891	718 672
1892	718 720
1893	718 722
1894	719 718
1895	719 725
1896	720 718
1897	720 683
1898	721 680
1899	722 698
1900	722 718
1901	723 705
1902	724 715
1903	724 711
1904	725 696
1905	725 719
1906	726 507
1907	726 731
1908	726 793
1909	727 728
1910	727 731
1911	727 784
1912	728 727
1913	728 737
1914	728 783
1915	729 730
1916	729 735
1917	729 792
1918	729 779
1919	730 729
1920	730 775
1921	730 827
1922	731 732
1923	731 727
1924	731 726
1925	732 731
1926	732 793
1927	732 736
1928	733 734
1929	733 768
1930	733 775
1931	734 733
1932	734 778
1933	734 779
1934	735 729
1935	735 791
1936	735 789
1937	736 737
1938	736 787
1939	736 732
1940	737 736
1941	737 738
1942	737 728
1943	737 786
1944	738 737
1945	738 653
1946	738 783
1947	738 785
1948	739 740
1949	739 891
1950	740 739
1951	741 742
1952	741 892
1953	742 741
1954	742 747
1955	742 794
1956	743 744
1957	743 760
1958	743 749
1959	744 743
1960	744 745
1961	744 797
1962	744 798
1963	745 744
1964	745 746
1965	746 745
1966	746 755
1967	746 763
1968	747 742
1969	747 753
1970	747 813
1971	747 795
1972	748 749
1973	748 797
1974	748 671
1975	749 748
1976	749 756
1977	749 765
1978	749 743
1979	750 751
1980	750 762
1981	750 752
1982	750 813
1983	751 750
1984	751 754
1985	751 764
1986	751 798
1987	752 753
1988	752 754
1989	752 750
1990	753 752
1991	753 763
1992	753 747
1993	754 752
1994	754 763
1995	754 751
1996	755 746
1997	755 797
1998	755 818
1999	756 757
2000	756 758
2001	756 749
2002	757 756
2003	758 759
2004	758 756
2005	758 761
2006	759 758
2007	759 800
2008	759 765
2009	760 743
2010	761 758
2011	762 750
2012	763 754
2013	763 746
2014	763 753
2015	764 751
2016	765 749
2017	765 759
2018	765 668
2019	766 767
2020	766 815
2021	767 766
2022	767 772
2023	767 771
2024	768 769
2025	768 733
2026	768 815
2027	769 768
2028	769 774
2029	769 777
2030	769 821
2031	770 771
2032	770 820
2033	770 824
2034	771 770
2035	771 773
2036	771 767
2037	772 767
2038	772 915
2039	773 771
2040	773 922
2041	774 769
2042	774 807
2043	774 806
2044	775 730
2045	775 733
2046	775 776
2047	776 775
2048	776 803
2049	776 823
2050	777 769
2051	777 803
2052	778 734
2053	778 780
2054	778 781
2055	778 817
2056	779 734
2057	779 780
2058	779 729
2059	780 778
2060	780 779
2061	780 792
2062	781 778
2063	782 649
2064	782 666
2065	782 784
2066	783 651
2067	783 784
2068	783 738
2069	783 728
2070	784 783
2071	784 782
2072	784 727
2073	785 738
2074	785 654
2075	785 786
2076	786 737
2077	786 785
2078	786 788
2079	787 788
2080	787 736
2081	787 789
2082	788 787
2083	788 786
2084	788 790
2085	789 790
2086	789 787
2087	789 735
2088	790 789
2089	790 788
2090	790 791
2091	791 735
2092	791 790
2093	791 792
2094	792 729
2095	792 791
2096	792 780
2097	793 732
2098	793 726
2099	793 804
2100	794 742
2101	795 796
2102	795 747
2103	795 812
2104	796 795
2105	796 819
2106	796 818
2107	797 744
2108	797 748
2109	797 755
2110	798 744
2111	798 751
2112	798 799
2113	799 798
2114	800 759
2115	801 802
2116	802 801
2117	802 912
2118	803 776
2119	803 777
2120	804 805
2121	804 793
2122	804 827
2123	805 804
2124	805 806
2125	805 823
2126	806 805
2127	806 774
2128	806 826
2129	807 808
2130	807 774
2131	807 539
2132	807 816
2133	808 807
2134	808 809
2135	808 824
2136	809 808
2137	809 924
2138	810 811
2139	810 812
2140	811 810
2141	811 942
2142	812 810
